Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Torque_RollingMean,Torque_RollingStd,Torque_RollingVar,AirTemp_RollingMean,AirTemp_RollingStd,AirTemp_RollingVar,ProcessTemp_RollingMean,ProcessTemp_RollingStd,ProcessTemp_RollingVar,RPM_RollingMean,RPM_RollingStd,RPM_RollingVar,ToolWear_RollingMean,ToolWear_RollingStd,ToolWear_RollingVar,Temp_Difference,Power_Index,Wear_Torque,Temp_Ratio,RPM_per_Torque,Ambient_Temperature,Humidity,Factory_Load,Shift,Heat_Stress,Load_Torque,Humidity_Wear,Temp_Load
1,298.8,308.9,1527,32.4,189,0,37.78,7.169170105388742,51.39699999999963,298.9,0.1000000000002494,0.0100000000000498,308.98,0.1095445115008048,0.0119999999999499,1517.8,105.008094926058,11026.700000000008,182.0,4.690415759823449,22.00000000000018,10.099999999999966,49474.8,6123.599999999999,1.03380187416332,45.7185628742515,33.25010328957679,79,0.5805549525929166,0,10270.95690615027,18.809980464010497,14931,19.303512138989834
1,298.9,309.0,1410,65.7,191,1,43.2,14.470314440260088,209.38999999999965,298.88,0.0836660026537634,0.0070000000000595,308.96000000000004,0.0894427190996437,0.0079999999999377,1495.2,115.26794871081904,13286.700000000008,184.8,5.118593556827906,26.20000000000016,10.100000000000025,92637.0,12548.7,1.0337905654064905,21.13943028485757,35.424960114283294,66,0.7985310104714437,1,10946.312675313538,52.463487387973856,12606,28.28792919596923
2,298.9,309.0,1924,22.6,193,0,38.7,17.007792331751926,289.26499999999965,298.86,0.054772255751133,0.0030000000000675,308.93999999999994,0.0547722557498221,0.0029999999999239,1601.2,206.5156168428916,42648.7,187.6,4.979959839195508,24.800000000000143,10.100000000000025,43482.4,4361.8,1.0337905654064905,81.52542372881355,29.711959513678664,67,0.6709326859683471,2,9180.995489726707,15.163078702884645,12931,19.93472480189521
1,298.9,309.1,1452,45.5,196,0,42.06,16.177546167450725,261.7129999999996,298.86,0.054772255751133,0.0030000000000675,308.98,0.0836660026531243,0.0069999999999526,1555.8,210.05761114513325,44124.2,190.6,4.505552130427542,20.300000000000168,10.200000000000044,66066.0,8918.0,1.0341251254600203,31.225806451612904,34.014131591568095,85,0.729805835886802,0,10513.7680749537,33.20616553284949,16660,24.823711738148035
1,298.9,309.1,1369,44.4,198,0,42.12,16.18755694970676,262.03699999999964,298.88,0.0447213595506798,0.0020000000000611,309.02,0.0836660026532822,0.006999999999979,1536.4,224.4132349038265,50361.30000000001,193.4,3.646916505762117,13.300000000000171,10.200000000000044,60783.6,8791.199999999999,1.0341251254600203,30.154185022026432,31.446544100190536,45,0.6435000895394849,2,9720.126781368896,28.571403975553128,8910,20.235853944179972
1,299.0,309.1,1592,35.0,200,0,42.64,15.835182348176469,250.7529999999996,298.92,0.0447213595505527,0.0020000000000498,309.06,0.0547722557505252,0.0030000000000009,1549.4,225.61205641543185,50900.8,195.6,3.646916505762117,13.300000000000171,10.100000000000025,55720.0,7000.0,1.0337792642140469,44.22222222222222,27.419520981579502,86,0.6770653181738476,0,8475.373935406225,23.697286136084667,17200,18.564806697567615
1,298.9,309.0,1601,32.3,202,0,35.96,9.42141178380393,88.76299999999955,298.92,0.0447213595505527,0.0020000000000498,309.06000000000006,0.0547722557505252,0.0030000000000009,1587.6,211.85915132464777,44884.3,197.8,3.49284983931462,12.200000000000164,10.100000000000025,51712.3,6524.599999999999,1.0337905654064905,48.07807807807808,31.445582422033656,53,0.5144559116332786,0,9716.684968408399,16.6169259457549,10706,16.177365771766727
1,298.8,308.9,1379,46.7,204,0,40.78,6.628499075959774,43.93699999999958,298.9,0.0707106781190533,0.0050000000000563,309.0400000000001,0.0894427190999329,0.0079999999999895,1478.6,112.34010859884368,12620.29999999999,200.0,3.1622776601684026,10.000000000000147,10.099999999999966,64399.3,9526.8,1.03380187416332,28.90985324947589,36.15214626586388,46,0.9907758689586104,2,11167.397981525351,46.26923308036711,9384,35.81867413128006
1,298.8,308.9,1461,47.9,206,0,41.260000000000005,7.124113979997764,50.75299999999958,298.88,0.0836660026537905,0.007000000000064,309.0,0.0999999999998081,0.0099999999999616,1480.4,111.87850553167034,12516.799999999992,202.0,3.1622776601684026,10.000000000000147,10.099999999999966,69981.9,9867.4,1.03380187416332,29.87730061349693,29.856695843560193,49,0.8123999610363741,0,9222.733346075744,38.91395813364232,10094,24.255578539983173
1,298.8,308.9,1455,41.3,208,1,40.64,6.914332939626178,47.80799999999957,298.86,0.0894427191003996,0.008000000000073,308.96000000000004,0.0894427190996088,0.0079999999999315,1497.6,95.9468602925598,9205.799999999988,204.0,3.1622776601684026,10.000000000000147,10.099999999999966,60091.49999999999,8590.4,1.03380187416332,34.39716312056738,36.258574623256024,54,0.7503527952469426,1,11200.273701123784,30.989570443698728,11232,27.206722820230016
1,298.8,308.9,1398,51.5,0,0,43.94,7.4651188871979555,55.72799999999964,298.82000000000005,0.0447213595510087,0.0020000000000905,308.92,0.0447213595488684,0.0019999999998991,1458.8,87.04136947452048,7576.199999999984,164.0,91.706052144883,8410.0,10.099999999999966,71997.0,0.0,1.03380187416332,26.62857142857143,19.52101958364102,70,0.6918576747501634,2,6030.0429493867105,35.63067024963341,0,13.505767217890279
1,298.8,308.9,1402,37.9,2,0,45.06,5.422914345626311,29.40799999999965,298.8,0.0,0.0,308.9,0.0,0.0,1419.0,36.70830968595507,1347.4999999999827,124.0,112.29425630903836,12610.0,10.099999999999966,53135.8,75.8,1.03380187416332,36.041131105398456,33.287610017500896,68,0.7696872794120138,1,10282.542734406026,29.17114788971532,136,25.62104999249836
0,298.8,308.8,1445,49.9,4,0,45.7,5.83780780773054,34.07999999999966,298.8,0.0,0.0,308.88,0.0447213595484585,0.0019999999998625,1432.2,29.97832550360314,898.6999999999825,84.0,112.29425630903836,12610.0,10.0,72105.5,199.6,1.033467202141901,28.388998035363457,30.348188272952687,81,0.690052999357902,0,9371.52053868779,34.43364466795931,324,20.94185834282931
1,298.9,308.9,1450,47.5,9,0,45.62,5.802757964968007,33.671999999999656,298.82000000000005,0.0447213595510087,0.0020000000000905,308.88,0.0447213595484585,0.0019999999998625,1430.0,27.649593125396677,764.499999999983,44.6,91.40459507048864,8354.8,10.0,68875.0,427.5,1.033456005352961,29.89690721649485,28.80397059813653,56,0.6799539637468366,0,8897.546517764373,32.29781327797474,504,19.585373979850274
1,298.9,308.9,1453,40.8,11,0,45.52,5.899321994941423,34.80199999999965,298.84000000000003,0.0547722557512641,0.0030000000000818,308.88,0.0447213595484585,0.0019999999998625,1429.6,27.20845456838708,740.2999999999836,5.2,4.658325879540652,21.69999999999818,10.0,59282.4,448.8,1.033456005352961,34.760765550239235,30.36704310614201,68,0.7319732708610065,2,9380.379615487265,29.864509451129063,748,22.227863868779945
1,299.0,309.0,1469,40.1,13,0,43.24,5.1679783281278935,26.70799999999958,298.88,0.0836660026538041,0.0070000000000663,308.9,0.0707106781178318,0.0049999999998836,1443.8,25.033976911389544,626.6999999999848,7.8,4.658325879540652,21.69999999999818,10.0,58906.9,521.3000000000001,1.0334448160535117,35.742092457420924,22.04972434159643,88,0.6379915168355954,1,6813.364821553297,25.583459825107376,1144,14.067537078501857
1,298.9,308.9,1422,47.6,15,0,45.18,4.430237013975621,19.626999999999622,298.9,0.0707106781190693,0.0050000000000586,308.9,0.0707106781178318,0.0049999999998836,1447.8,16.99117417955525,288.6999999999851,10.4,4.219004621945582,17.79999999999818,10.0,67687.2,714.0,1.033456005352961,29.25925925925926,29.121312448649952,83,0.5900249499833927,1,8995.57341538797,28.085187619209496,1245,17.18230092096544
2,299.0,309.0,1804,26.8,17,0,40.56,8.475435092076369,71.83299999999956,298.94,0.0547722557509203,0.0030000000000442,308.93999999999994,0.0547722557498312,0.0029999999999249,1519.6,159.8821440937042,25562.299999999992,13.0,3.162277660168092,9.99999999999818,10.0,48347.2,455.6,1.0334448160535117,64.89208633093526,31.428450286046985,54,0.7783029490901467,2,9711.391138388519,20.858519035615934,918,24.460855542963433
0,299.0,309.0,1436,43.9,20,0,39.84,7.869752219733448,61.932999999999545,298.96,0.0547722557508399,0.0030000000000354,308.96,0.0547722557500154,0.002999999999945,1516.8,161.51996780584125,26088.69999999999,15.2,3.492849839314336,12.199999999998182,10.0,63040.4,878.0,1.0334448160535117,31.98218262806236,35.911576178966065,65,0.9213827180751506,1,11096.677039300514,40.44870132349911,1300,33.08830567013858
1,299.0,309.0,1544,31.8,25,0,38.040000000000006,8.591449237468584,73.81299999999952,298.98,0.0447213595502993,0.0020000000000271,308.98,0.0447213595496136,0.0019999999999658,1535.0,157.61345120261782,24841.99999999999,18.0,4.690415759823235,21.99999999999818,10.0,49099.2,795.0,1.0334448160535117,47.07317073170732,27.92691912690541,51,0.5764140888629461,2,8629.418010213773,18.329968025841687,1275,16.097469643284363
2,299.0,309.0,1419,45.2,27,0,39.06,9.179760345455623,84.26799999999955,298.98,0.0447213595502993,0.0020000000000271,308.98,0.0447213595496136,0.0019999999999658,1525.0,164.29242222330276,26991.99999999999,20.8,5.118593556827713,26.19999999999818,10.0,64138.8,1220.4,1.0334448160535117,30.71428571428571,26.76602558842725,64,0.5163671703021093,2,8270.70190682402,23.33979609765534,1728,13.82109689333003
2,298.9,308.9,1487,39.5,30,0,37.44,7.9248343831274815,62.80299999999953,298.98,0.0447213595502993,0.0020000000000271,308.98,0.0447213595496136,0.0019999999999658,1538.0,156.49121381087178,24489.49999999999,23.8,5.263078946776134,27.699999999998177,10.0,58736.5,1185.0,1.033456005352961,36.71604938271605,27.992971825661854,80,0.6234058725770181,0,8647.028996946947,24.624531966792215,2400,17.45098302700061
1,298.9,308.9,1753,25.8,33,0,37.24,8.265772801135991,68.32299999999952,298.96,0.0547722557508198,0.0030000000000332,308.96,0.0547722557500154,0.002999999999945,1527.8,135.0062961494759,18226.69999999999,27.0,4.949747468305648,24.49999999999817,10.0,45227.4,851.4,1.033456005352961,65.41044776119402,33.6616084708083,44,0.9898603217269054,0,10398.070856632681,25.53839630055416,1452,33.32029059075943
1,298.9,308.9,1830,24.9,35,0,33.44,8.78936857800374,77.2529999999995,298.93999999999994,0.05477225575086,0.0030000000000376,308.94,0.0547722557498312,0.0029999999999249,1606.6,176.6049263186053,31189.3,30.0,4.123105625617439,16.999999999998174,10.0,45567.0,871.5,1.033456005352961,70.65637065637065,31.315004438638738,43,0.9143790368716697,1,9673.204871095506,22.768038018104573,1505,28.63378359823455
2,298.9,308.9,1727,27.1,37,0,32.5,9.24797275082488,85.5249999999995,298.92,0.044721359550451,0.0020000000000407,308.92,0.0447213595489367,0.0019999999999052,1643.2,179.329863659124,32159.2,32.4,3.9749213828701286,15.799999999998176,10.0,46801.7,1002.7,1.033456005352961,61.45907473309608,27.880959184931847,83,0.7979330267642983,2,8612.428292225446,21.623985025312486,3071,22.24713815152453
1,299.1,309.0,1450,43.0,40,0,32.06,8.516043682367973,72.52299999999948,298.93999999999994,0.0894427191002154,0.00800000000004,308.92,0.0447213595489367,0.0019999999999052,1649.4,169.9302798208724,28876.3,35.0,3.807886552931715,14.49999999999818,9.899999999999975,62350.0,1720.0,1.033099297893681,32.95454545454545,32.05306973245342,87,0.9646244576215679,2,9904.398547328108,41.47885167772742,3480,30.91917500577418
1,299.0,308.9,1622,31.9,42,0,30.54,7.47014056092651,55.80299999999944,298.96,0.089442719100201,0.0080000000000374,308.92,0.0447213595489367,0.0019999999999052,1676.4,146.83085506799992,21559.3,37.4,3.646916505761845,13.299999999998182,9.899999999999975,51741.8,1339.8,1.0331103678929765,49.30091185410335,30.388310197392162,80,0.7226395584186223,2,9386.949019974438,23.05220191355405,3360,21.959795062131587
2,299.0,309.0,1351,52.2,44,0,35.82,11.516379639452651,132.62699999999958,298.98,0.0836660026536194,0.0070000000000354,308.94,0.0547722557498312,0.0029999999999249,1596.0,196.1721183043095,38483.5,39.6,3.646916505761845,13.299999999998182,10.0,70522.2,2296.8,1.0334448160535117,25.39473684210526,33.874579962131556,70,0.991640301287587,2,10467.245208298651,51.76362372721204,3080,33.591398679638594
2,299.0,309.0,1575,35.3,47,0,37.9,9.872942823697484,97.47499999999962,299.0,0.070710678118895,0.0050000000000339,308.96,0.0547722557500154,0.002999999999945,1545.0,147.15128269913245,21653.5,42.0,3.807886552931715,14.49999999999818,10.0,55597.49999999999,1659.1,1.0334448160535117,43.38842975206612,27.19178762449059,42,0.6481510225596421,0,8402.262375967592,22.879731096355364,1974,17.6243849540382
2,298.9,308.9,1750,29.9,50,0,38.46,9.160949732424015,83.92299999999965,299.0,0.070710678118895,0.0050000000000339,308.96,0.0547722557500154,0.002999999999945,1549.6,154.44189846023005,23852.300000000007,44.6,3.9749213828701286,15.799999999998176,10.0,52325.0,1495.0,1.033456005352961,56.63430420711974,28.68935141360893,42,0.6201528747579695,1,8862.140651663798,18.542570955263287,2100,17.791783754091195
1,298.9,308.8,1529,32.7,53,0,36.4,9.042123644365828,81.75999999999956,298.96,0.0547722557508366,0.003000000000035,308.92,0.0836660026528202,0.0069999999999017,1565.4,145.4864254836169,21166.30000000001,47.2,4.438468204234223,19.69999999999817,9.900000000000034,49998.3,1733.1,1.0331214452994313,45.37091988130563,28.431567387471368,65,0.8190241005735055,0,8779.66800925116,26.782088088753632,3445,23.28613890741875
1,298.8,308.8,1523,44.4,55,0,38.9,9.213305595713171,84.88499999999966,298.92,0.0836660026536296,0.0070000000000371,308.9,0.0999999999993964,0.0099999999998792,1545.6,142.5650728614832,20324.80000000001,49.8,4.438468204234223,19.69999999999817,10.0,67621.2,2442.0,1.033467202141901,33.54625550660793,24.145940207471526,89,0.6890769839751802,2,7456.266336067208,30.595018088498,4895,16.638411653409516
1,298.8,308.9,1852,25.0,57,0,33.46,7.20923019468788,51.972999999999445,298.88,0.0836660026536449,0.0070000000000397,308.88,0.0836660026525599,0.0069999999998581,1645.8,147.5726939511508,21777.70000000002,52.4,3.9749213828701286,15.799999999998176,10.099999999999966,46300.0,1425.0,1.03380187416332,71.23076923076923,31.184481108258304,56,0.813182770988129,1,9632.88621434099,20.329569274703225,3192,25.358682759440445
1,298.8,308.8,1991,20.7,59,0,30.54,9.00960598472538,81.17299999999936,298.84000000000003,0.0547722557509339,0.0030000000000457,308.84,0.0547722557488614,0.0029999999998186,1729.0,204.11393876950203,41662.50000000002,54.8,3.4928498393143363,12.199999999998184,10.0,41213.7,1221.3,1.033467202141901,91.75115207373273,31.044221088719556,49,0.6524977591513429,1,9586.4554721966,13.506703614432798,2891,20.256284694988373
1,298.8,308.8,1555,40.6,61,0,32.68,10.032297842468566,100.64699999999944,298.82,0.044721359550563,0.0020000000000507,308.82000000000005,0.0447213595477705,0.0019999999998009,1690.0,217.3016336800072,47220.00000000002,57.0,3.1622776601680926,9.999999999998188,10.0,63133.0,2476.6,1.033467202141901,37.37980769230769,30.020453826569845,41,0.8089591284189955,2,9270.31614164477,32.84374061381122,2501,24.28532016228464
2,298.8,308.8,1441,40.5,63,0,34.239999999999995,10.625111764118037,112.89299999999947,298.8,0.0,0.0,308.82000000000005,0.0447213595477705,0.0019999999998009,1672.4,236.33196990673952,55852.80000000003,59.0,3.1622776601680926,9.999999999998188,10.0,58360.5,2551.5,1.033467202141901,34.72289156626506,29.061651466499413,63,0.6378731302925182,2,8974.237972855019,25.833861776846987,3969,18.537646592406134
1,298.8,308.7,1450,43.4,66,0,34.040000000000006,10.392930289384196,108.0129999999995,298.8,0.0,0.0,308.8,0.0707106781171374,0.0049999999997854,1657.8,249.74326817754272,62371.700000000026,61.2,3.4928498393143363,12.199999999998184,9.899999999999975,62930.0,2864.4,1.033132530120482,32.65765765765766,24.338517031798343,50,0.525486034409445,0,7513.300207716148,22.806093893369912,3300,12.789550798446447
1,298.8,308.7,1591,31.1,68,0,35.260000000000005,9.374593324512777,87.88299999999953,298.8,0.0,0.0,308.76000000000005,0.0547722557482653,0.0029999999997533,1605.6,225.0617692990083,50652.800000000025,63.4,3.646916505761845,13.299999999998182,9.899999999999975,49480.100000000006,2114.8,1.033132530120482,49.56386292834891,28.317418708938565,63,0.9560679509615917,0,8741.587155449335,29.733713274905504,4284,27.073376481576336
1,298.8,308.7,1445,48.5,70,0,40.82,6.329849919231875,40.06699999999977,298.8,0.0,0.0,308.73999999999995,0.054772255748098,0.002999999999735,1496.4,71.1463280851515,5061.800000000016,65.6,3.646916505761846,13.299999999998192,9.899999999999975,70082.5,3395.0,1.033132530120482,29.19191919191919,28.62914193389292,74,0.9416026009367311,2,8837.816114992744,45.66772614543146,5180,26.95727450754041
2,298.8,308.8,1497,46.8,72,0,42.06,6.8609766068687215,47.07299999999984,298.8,0.0,0.0,308.73999999999995,0.054772255748098,0.002999999999735,1484.8,63.52322409953715,4035.2000000000176,67.8,3.492849839314339,12.199999999998203,10.0,70059.59999999999,3369.6,1.033467202141901,31.317991631799163,26.790890923113523,62,0.9853990746363359,2,8273.027117057456,46.11667669298052,4464,26.399719124319077
0,298.9,308.8,1621,32.7,75,0,40.5,8.082388260904057,65.32499999999972,298.82,0.0447213595505344,0.0020000000000481,308.74,0.054772255748098,0.002999999999735,1520.8,81.07527366589656,6573.20000000002,70.2,3.492849839314339,12.199999999998203,9.900000000000034,53006.7,2452.5,1.0331214452994313,48.10089020771513,29.354857153335963,71,0.8582635881107024,0,9064.779888950146,28.065219331219968,5325,25.19420502889924
1,298.9,308.7,1572,34.1,80,0,38.64,8.314926337617164,69.13799999999958,298.84,0.0547722557508768,0.0030000000000394,308.73999999999995,0.054772255748098,0.002999999999735,1545.2,72.32703505605646,5231.200000000021,73.0,4.690415759823238,21.9999999999982,9.800000000000011,53605.2,2728.0,1.0327868852459017,44.78632478632478,31.616203427258153,62,0.8413605888676514,1,9759.921997994592,28.690396080386915,4960,26.60062753331738
1,298.8,308.6,1872,22.5,82,0,36.92,10.786658426037206,116.35199999999946,298.84000000000003,0.0547722557508768,0.0030000000000394,308.72,0.0836660026517051,0.0069999999997151,1601.4,165.705461587722,27458.30000000001,75.8,5.118593556827716,26.19999999999821,9.800000000000011,42120.0,1845.0,1.0327978580990629,79.65957446808511,37.54474360484212,73,0.7795015350374154,1,11586.307876454279,17.538784538341847,5986,29.266185272560616
